name,users,statuses,6,12,24,72
social.daspr.io,16.0,396.0,0.0,0.0,0.0,0.0
chablis.social,16.0,120.0,0.0,0.0,0.0,0.0
social.satan-speaks.com,16.0,1569.0,0.0,0.0,0.0,1.0
mastodon.ctseuro.com,16.0,9510.0,0.0,0.0,0.0,0.0
greennuclear.online,16.0,159.0,1.0,2.0,3.0,4.0
toot.dummy.cafe,16.0,875.0,0.0,0.0,0.0,0.0
queer.hacktivis.me,16.0,115031.0,0.0,0.0,0.0,0.0
mas.town,16.0,693.0,0.0,1.0,2.0,4.0
youthweb.social,16.0,885.0,0.0,0.0,0.0,0.0
mastodon.transneptune.net,16.0,4102.0,0.0,0.0,0.0,0.0
mieke.club,16.0,1172.0,0.0,0.0,0.0,0.0
frameperfect.space,16.0,55.0,1.0,1.0,1.0,4.0
social.hardlimit.com,16.0,425.0,1.0,1.0,1.0,4.0
raggedfeathers.com,16.0,21091.0,0.0,0.0,0.0,0.0
mastodon.1984.cz,15.0,2754.0,0.0,0.0,0.0,1.0
deppenkessel.de,15.0,908.0,0.0,0.0,0.0,0.0
mastodon.migennes.net,15.0,2865.0,0.0,0.0,0.0,0.0
mellified.men,15.0,65558.0,0.0,0.0,0.0,1.0
furries.club,15.0,34.0,0.0,0.0,0.0,9.0
federated.press,15.0,173.0,2.0,7.0,9.0,10.0
social.artemai.art,15.0,1930.0,0.0,0.0,0.0,0.0
mastodon.noizycat.com,15.0,4967.0,0.0,0.0,0.0,0.0
tutut.delire.party,15.0,9169.0,0.0,0.0,0.0,0.0
melb.social,15.0,1836.0,0.0,0.0,0.0,0.0
sackheads.social,15.0,529.0,0.0,0.0,0.0,1.0
sosyal.cezeri.tech,15.0,1198.0,0.0,0.0,0.0,0.0
dariox.club,15.0,326.0,0.0,0.0,1.0,1.0
md.xps2.net,15.0,375789.0,0.0,0.0,0.0,0.0
mstdn.myifn.de,15.0,1405.0,0.0,0.0,0.0,0.0
social.undrground.org,15.0,540.0,0.0,0.0,2.0,5.0
social.gl-como.it,15.0,7535.0,0.0,0.0,0.0,0.0
mstdn.wildtree.jp,15.0,8037.0,0.0,0.0,0.0,0.0
mstdn.conoha.quine.codes,14.0,17542.0,0.0,0.0,0.0,0.0
politics.rip,14.0,944.0,0.0,0.0,0.0,0.0
mond-basis.eu,14.0,45728.0,0.0,0.0,0.0,0.0
pravdasocial.net,14.0,250.0,0.0,0.0,0.0,0.0
genealysis.social,14.0,86.0,,,,
merlion.social,14.0,83.0,0.0,0.0,0.0,0.0
mastodon.baconpotato.net,14.0,4441.0,0.0,0.0,0.0,0.0
lviv.social,14.0,657.0,0.0,0.0,1.0,3.0
mastonederland.nl,14.0,1456.0,0.0,1.0,2.0,3.0
mstdn.rinsuki.net,14.0,43308.0,0.0,0.0,0.0,0.0
piggo.space,14.0,67527.0,0.0,0.0,0.0,0.0
frikiverse.zone,14.0,724.0,1.0,3.0,3.0,4.0
scalie.club,14.0,25665.0,0.0,0.0,0.0,0.0
social.xcess.one,14.0,531.0,1.0,1.0,0.0,1.0
shadowsocial.org,14.0,127.0,0.0,0.0,0.0,0.0
schleuss.online,14.0,333697.0,0.0,0.0,0.0,3.0
mastodon.bloonface.com,14.0,2897.0,0.0,0.0,0.0,0.0
seacow.social,14.0,6829.0,0.0,0.0,0.0,0.0
emeraldsocial.org,14.0,616.0,0.0,0.0,0.0,1.0
glitterkitten.co.uk,14.0,34120.0,0.0,0.0,0.0,0.0
edolas.world,14.0,13407.0,0.0,0.0,0.0,0.0
lesbianschool.com,13.0,115636.0,0.0,0.0,0.0,0.0
flanintheface.com,13.0,4104.0,0.0,0.0,0.0,0.0
social.smnz.de,13.0,81.0,0.0,0.0,0.0,0.0
free.burningpixel.net,13.0,751.0,0.0,1.0,1.0,3.0
shitcoin.land,13.0,7890.0,0.0,0.0,0.0,0.0
unstraight.club,13.0,785.0,0.0,0.0,0.0,0.0
lgbtqplus.social,13.0,337.0,0.0,0.0,0.0,0.0
ischool.social,13.0,640.0,0.0,0.0,0.0,0.0
libori.social,13.0,764.0,0.0,0.0,0.0,0.0
larkspur.one,13.0,227.0,0.0,0.0,0.0,1.0
freifunk.social,13.0,271.0,0.0,2.0,2.0,4.0
troll.cafe,13.0,456.0,0.0,0.0,0.0,0.0
dynlinux.io,13.0,1266.0,0.0,0.0,0.0,0.0
floofy.tech,13.0,87.0,0.0,0.0,0.0,5.0
social.spaceint.fr,13.0,264.0,0.0,0.0,0.0,0.0
social.grimneko.de,13.0,7913.0,0.0,0.0,0.0,2.0
trans.house,13.0,133.0,0.0,0.0,0.0,1.0
borken.social,12.0,3364.0,0.0,0.0,0.0,0.0
social.drastical.tech,12.0,16807.0,0.0,0.0,0.0,0.0
lp.f5.si,12.0,73.0,0.0,0.0,0.0,1.0
mastodon.boston,12.0,549.0,0.0,0.0,5.0,10.0
waskuisland.com,12.0,6.0,1.0,2.0,2.0,9.0
unstable.systems,12.0,1390.0,0.0,0.0,0.0,0.0
inaccessible.ac,12.0,199.0,0.0,0.0,0.0,0.0
social.gamingecke.space,12.0,112.0,0.0,0.0,0.0,0.0
techeasy.org,12.0,261.0,0.0,0.0,0.0,0.0
wobscale.social,12.0,756.0,0.0,0.0,0.0,0.0
mastodon.acerbo.me,12.0,13388.0,0.0,0.0,0.0,0.0
kangaroo.to,12.0,140.0,0.0,,,
im.irithys.com,12.0,1049.0,0.0,0.0,0.0,0.0
mstdn.one,12.0,1376.0,0.0,0.0,0.0,0.0
projectmushroom.social,12.0,6.0,0.0,0.0,0.0,
weedyverse.de,12.0,473.0,0.0,0.0,0.0,0.0
mamut.tic-ac.org,12.0,269.0,0.0,0.0,0.0,0.0
scl.clttr.info,12.0,671.0,0.0,0.0,0.0,0.0
squeak.social,12.0,60.0,0.0,0.0,0.0,0.0
social.typica.us,12.0,7150.0,0.0,0.0,0.0,0.0
technodon.social,12.0,303.0,0.0,0.0,-1.0,1.0
ma.fono.jp,12.0,35743.0,0.0,0.0,0.0,0.0
mastodon.uk.com,11.0,76.0,0.0,0.0,0.0,2.0
social.helpmedog.com,11.0,270.0,0.0,0.0,0.0,0.0
fellies.social,11.0,2408.0,0.0,0.0,1.0,1.0
social.computerfox.xyz,11.0,110320.0,0.0,0.0,0.0,0.0
mstdn.ro,11.0,59.0,0.0,0.0,0.0,6.0
social.henzi.org,11.0,1227.0,0.0,0.0,0.0,0.0
maoh.company,11.0,2220.0,0.0,0.0,0.0,0.0
sauna.social,11.0,62.0,0.0,0.0,0.0,2.0
vereine.social,11.0,94.0,0.0,0.0,0.0,1.0
masto.nyc,11.0,25.0,0.0,1.0,1.0,2.0
mastodon.blackblock.rocks,11.0,324.0,0.0,0.0,0.0,1.0
mastodon.kleph.eu,11.0,345.0,0.0,0.0,0.0,0.0
jubi.life,10.0,32509.0,0.0,0.0,0.0,0.0
orz.uno,10.0,2642.0,0.0,0.0,0.0,0.0
social.bobcall.me,10.0,4634.0,0.0,0.0,0.0,0.0
twitre.de,10.0,66.0,0.0,0.0,1.0,2.0
flightclub.social,10.0,25.0,0.0,0.0,0.0,1.0
nürnberg.social,10.0,4.0,0.0,0.0,1.0,2.0
breeze.town,10.0,26.0,0.0,0.0,0.0,0.0
gazouiller.fr,10.0,41.0,0.0,0.0,0.0,1.0
social.finsec.systems,10.0,0.0,0.0,0.0,0.0,0.0
social.e-editiones.org,10.0,6.0,1.0,1.0,1.0,5.0
mastodon.chasalin.nl,10.0,3088.0,0.0,0.0,0.0,0.0
mastodon.thedecentralists.com,10.0,80.0,0.0,0.0,0.0,0.0
arktos.social,10.0,2104.0,1.0,1.0,1.0,1.0
arkham.cafe,10.0,87139.0,0.0,0.0,0.0,0.0
xn--pnibles-bya.xn--transposes-i7a.eu,10.0,18544.0,0.0,0.0,0.0,0.0
social.validpostage.com,10.0,157.0,0.0,0.0,0.0,0.0
mastadon.astuto.cc,10.0,11.0,0.0,0.0,0.0,1.0
cr8r.gg,10.0,141.0,0.0,0.0,0.0,2.0
mastodonapp.boston,10.0,638.0,0.0,0.0,0.0,2.0
m.nintendojo.fr,10.0,15441.0,0.0,0.0,0.0,0.0
mastodon.fsinf.at,10.0,22.0,0.0,0.0,0.0,1.0
bardown.space,10.0,259.0,0.0,0.0,0.0,0.0
pleroma.doingyourmom.club,9.0,191.0,0.0,0.0,0.0,0.0
mastodon.express,9.0,279.0,0.0,0.0,0.0,0.0
apotheke.social,9.0,832.0,0.0,0.0,0.0,1.0
benehomini.social,9.0,136.0,0.0,0.0,0.0,0.0
mastodon.aventer.biz,9.0,9695.0,0.0,0.0,0.0,0.0
docker.masto.pt,9.0,59.0,0.0,0.0,0.0,0.0
pfadi.social,9.0,43.0,0.0,0.0,0.0,1.0
mstdn.hiyuki2578.net,9.0,60590.0,0.0,0.0,0.0,0.0
treehouse.technopagans.de,9.0,1584.0,0.0,0.0,1.0,1.0
yysk.icu,9.0,230857.0,0.0,0.0,0.0,0.0
mastodo.ru,9.0,97.0,0.0,0.0,2.0,4.0
mastodonsocial.au,9.0,4.0,0.0,0.0,0.0,0.0
ecocentraal.social,9.0,12.0,0.0,0.0,0.0,1.0
adtech.land,9.0,20.0,0.0,0.0,0.0,2.0
m.loovto.net,9.0,2377.0,0.0,0.0,0.0,0.0
vtube.community,9.0,76.0,0.0,0.0,0.0,1.0
braydmedia.de,9.0,1237.0,0.0,0.0,0.0,0.0
typrout.ml,9.0,11226.0,0.0,0.0,0.0,0.0
discuss.smash.today,9.0,16.0,0.0,0.0,0.0,
masto.therealblue.de,9.0,896.0,0.0,0.0,0.0,0.0
tuiter.es,9.0,96.0,0.0,0.0,0.0,3.0
libertynode.net,9.0,5280.0,0.0,0.0,0.0,0.0
hexagons.social,9.0,54.0,0.0,0.0,0.0,0.0
birb.site,9.0,36720.0,0.0,0.0,0.0,0.0
mastodon.dev-null.rocks,9.0,71.0,0.0,0.0,0.0,1.0
gesichtsbu.ch,9.0,211.0,0.0,0.0,0.0,1.0
pirsamti.com,9.0,19.0,0.0,0.0,5.0,
mastodon.electric-goat.net,9.0,156.0,0.0,0.0,0.0,0.0
pfalz.social,9.0,626.0,0.0,0.0,1.0,2.0
beepboop.one,9.0,47797.0,0.0,0.0,0.0,0.0
discourse.social,9.0,380.0,0.0,0.0,0.0,
md.ggtea.org,9.0,15875.0,0.0,0.0,0.0,0.0
furryfandom.me,8.0,27.0,0.0,0.0,0.0,2.0
social.tilde.team,8.0,555.0,0.0,0.0,0.0,0.0
fox.masto.host,8.0,6.0,0.0,0.0,0.0,0.0
comfy.to,8.0,2.0,0.0,0.0,0.0,1.0
m.azisserver.me,8.0,26.0,0.0,0.0,0.0,1.0
kayii.goe.land,8.0,3561.0,0.0,0.0,0.0,0.0
base.lc,8.0,145.0,0.0,0.0,0.0,1.0
toot.team.jetzt,8.0,6907.0,0.0,0.0,0.0,0.0
md.korako.me,8.0,12311.0,0.0,0.0,0.0,0.0
mastodon.grin.hu,8.0,1295.0,0.0,0.0,2.0,1.0
ndtogether.com,8.0,10.0,1.0,1.0,1.0,3.0
sbg-social.at,8.0,75.0,0.0,1.0,2.0,6.0
social.dorf-post.de,8.0,182.0,0.0,0.0,0.0,0.0
mastodon.oi7.de,8.0,13362.0,0.0,0.0,0.0,0.0
thebene.fit,8.0,266.0,0.0,0.0,0.0,1.0
djanzu.tokyo,8.0,28445.0,0.0,0.0,0.0,0.0
pachyder.me,8.0,8214.0,0.0,0.0,0.0,0.0
squid.cafe,8.0,2599.0,0.0,0.0,0.0,0.0
blorbo.social,8.0,488.0,1.0,1.0,2.0,
tux.social,8.0,16.0,0.0,0.0,1.0,5.0
the.goofs.space,8.0,1202.0,0.0,0.0,0.0,0.0
bergstrasse.social,8.0,344.0,0.0,0.0,0.0,-1.0
soziale.cloud,8.0,700.0,0.0,0.0,1.0,2.0
social.nah.re,8.0,35749.0,0.0,0.0,0.0,0.0
astronomy.social,8.0,550.0,0.0,0.0,0.0,0.0
toot.pizza,7.0,321.0,0.0,0.0,0.0,0.0
social.veraciousnetwork.com,7.0,64.0,0.0,0.0,0.0,0.0
fediverse.cz,7.0,17.0,0.0,0.0,1.0,
mastodon.gardensoul.org,7.0,190.0,0.0,0.0,0.0,
nobert.zone,7.0,267.0,0.0,0.0,0.0,0.0
transmom.love,7.0,17952.0,0.0,0.0,0.0,0.0
mastodon.chaosfield.at,7.0,1969.0,0.0,0.0,0.0,0.0
zesummen.online,7.0,17.0,0.0,2.0,2.0,3.0
mastodon.mfbfreaks.nl,7.0,6.0,0.0,0.0,0.0,0.0
moien.net,7.0,17.0,0.0,2.0,2.0,5.0
trunk.mad-scientist.club,7.0,66723.0,0.0,0.0,0.0,0.0
my0.net,7.0,8692.0,0.0,0.0,0.0,0.0
social.3rensei.xyz,7.0,422.0,0.0,0.0,0.0,0.0
kamiyacho.net,7.0,2298.0,0.0,0.0,0.0,0.0
maple.social,7.0,9.0,0.0,0.0,0.0,1.0
mastodon.cywa.ch,7.0,44.0,0.0,0.0,0.0,0.0
ooe.social,7.0,375.0,0.0,0.0,0.0,
whitespashe.uk,7.0,3760.0,0.0,0.0,0.0,0.0
mastodon-dus.de,7.0,109.0,0.0,0.0,1.0,3.0
praha.social,7.0,21.0,0.0,0.0,0.0,3.0
mastodon.ajax.gg,7.0,55.0,0.0,0.0,0.0,0.0
social.main-angler.de,7.0,218.0,0.0,0.0,0.0,0.0
mastodon.skye.vg,7.0,136.0,1.0,1.0,0.0,0.0
mastodon.xy-space.de,7.0,75.0,0.0,0.0,0.0,0.0
dara.li,7.0,230.0,0.0,0.0,0.0,0.0
mastodon.kaonet-fr.net,7.0,883.0,0.0,0.0,0.0,0.0
kindred.at,7.0,245.0,0.0,0.0,0.0,0.0
oak.li,7.0,93.0,0.0,0.0,0.0,0.0
fnya.ggtea.org,7.0,2150.0,0.0,0.0,0.0,0.0
wrmstdn.ca,7.0,10.0,0.0,0.0,0.0,1.0
ploen.social,7.0,219.0,0.0,0.0,0.0,1.0
don.gomasy.jp,7.0,63240.0,0.0,0.0,0.0,0.0
sin.tyaku.com,7.0,6998.0,0.0,0.0,0.0,0.0
wehavecookies.social,7.0,306.0,0.0,0.0,0.0,1.0
mastodon.llarian.net,7.0,94.0,0.0,0.0,0.0,0.0
social.nekover.se,7.0,1695.0,0.0,0.0,0.0,0.0
mastodonsocial.nl,7.0,16.0,0.0,0.0,0.0,0.0
yugioh.social,7.0,9.0,3.0,2.0,2.0,3.0
quixotic.info,7.0,76.0,0.0,0.0,0.0,0.0
plantsand.coffee,7.0,333.0,0.0,0.0,0.0,0.0
theway.social,7.0,132.0,0.0,0.0,0.0,3.0
mastodonbelgium.be,7.0,26.0,0.0,0.0,0.0,0.0
trivia.to,6.0,58.0,0.0,0.0,0.0,1.0
mastodon.trueten.de,6.0,2763.0,0.0,0.0,0.0,0.0
code-in-space.dev,6.0,28.0,0.0,0.0,0.0,2.0
mst.social,6.0,9.0,0.0,0.0,0.0,1.0
twixter.eu,6.0,114.0,0.0,0.0,0.0,0.0
tooting.social,6.0,9.0,0.0,0.0,0.0,0.0
social.unraidcloud.de,6.0,56.0,0.0,0.0,0.0,1.0
fuerstentum.social,6.0,23.0,0.0,0.0,0.0,0.0
furfaggotry.com,6.0,79.0,-1.0,-1.0,2.0,2.0
sakamichi.fun,6.0,0.0,0.0,0.0,0.0,
pwet.me,6.0,71.0,1.0,1.0,1.0,1.0
themeparks.social,6.0,30.0,0.0,0.0,0.0,0.0
wp-punks.social,6.0,26.0,0.0,0.0,0.0,0.0
indiefilm.fun,6.0,4.0,1.0,1.0,3.0,
angrydome.au,6.0,594.0,0.0,0.0,0.0,0.0
hamradio.tel,6.0,23.0,0.0,0.0,0.0,1.0
mikroblog.uni-bremen.de,6.0,11.0,0.0,0.0,0.0,0.0
firekitten.social,6.0,133.0,0.0,0.0,,
itdev.social,6.0,12.0,0.0,0.0,0.0,1.0
nangang.travnewmatic.com,6.0,4091.0,0.0,0.0,0.0,0.0
poweredbygay.social,6.0,192.0,,,,
mastodon.parleur.net,6.0,23998.0,0.0,0.0,0.0,0.0
sneakerwave.net,6.0,96.0,0.0,0.0,0.0,0.0
h.kher.nl,6.0,3617.0,0.0,0.0,0.0,0.0
otaku.whomartthou.com,6.0,116.0,0.0,0.0,0.0,0.0
social.sitedethib.com,6.0,64457.0,0.0,0.0,0.0,0.0
social.pixelgesicht.de,6.0,21.0,0.0,0.0,0.0,0.0
puz.fun,6.0,4124.0,0.0,0.0,0.0,0.0
mastodon.shantih19.xyz,6.0,93.0,0.0,0.0,0.0,0.0
mastodon.kigurumi.fans,6.0,110.0,0.0,0.0,0.0,0.0
ziroh.be,6.0,19.0,0.0,0.0,0.0,0.0
don.neso.tech,6.0,131356.0,0.0,0.0,0.0,0.0
magicalgirl.party,6.0,12293.0,0.0,0.0,0.0,0.0
mastodon.kebree.fr,6.0,386.0,0.0,0.0,0.0,0.0
sumanko.ml,6.0,23961.0,0.0,0.0,0.0,0.0
mastodon.communick.com,6.0,354.0,0.0,0.0,0.0,0.0
mastodon.saarland,6.0,6.0,0.0,0.0,0.0,0.0
toot.fedilab.app,5.0,1772.0,0.0,0.0,0.0,0.0
secular-humanism.eu,5.0,94.0,0.0,0.0,0.0,0.0
forum.friendi.ca,5.0,4258.0,0.0,0.0,0.0,0.0
uksocial.cloud,5.0,11.0,1.0,1.0,1.0,
neovibe.app,5.0,113.0,0.0,0.0,1.0,2.0
tt.vvxq.ca,5.0,6298.0,0.0,0.0,0.0,0.0
mastodon.wuff-miau.club,5.0,39.0,0.0,0.0,0.0,0.0
d3f4ult.space,5.0,52.0,0.0,0.0,0.0,0.0
furfag.de,5.0,2427.0,0.0,0.0,0.0,0.0
soundcafe.nl,5.0,420.0,0.0,0.0,0.0,0.0
mastodon.mensoif.cf,5.0,1924.0,0.0,0.0,0.0,0.0
pl.veryamt.com,5.0,366.0,0.0,0.0,0.0,0.0
farsi.cloud,5.0,113.0,0.0,0.0,0.0,2.0
grand-duchy.net,5.0,31.0,0.0,0.0,0.0,0.0
social.techn1k.de,5.0,110.0,0.0,0.0,0.0,0.0
electroverse.tech,5.0,68.0,0.0,0.0,0.0,2.0
mastodon.niu.ne.jp,5.0,81.0,0.0,0.0,0.0,0.0
mastodon.goblackcat.com,5.0,97.0,0.0,0.0,0.0,0.0
fedi.9til.de,5.0,7960.0,0.0,-4.0,-4.0,-4.0
retroverse.social,5.0,11.0,0.0,0.0,0.0,
social.tfwnogf.nl,5.0,314.0,0.0,0.0,0.0,0.0
mastodon.klattgroup.eu,5.0,852.0,0.0,0.0,0.0,
mastodon.lt,5.0,424.0,0.0,0.0,0.0,0.0
social.patapouf.xyz,5.0,209.0,0.0,0.0,0.0,0.0
digitaldata.social,5.0,6.0,0.0,0.0,0.0,0.0
vael.town,5.0,184.0,0.0,0.0,0.0,0.0
bvb.social,5.0,28.0,0.0,0.0,0.0,
cryptodon.chat,5.0,336.0,0.0,0.0,0.0,0.0
socialcoderz.com,5.0,411.0,0.0,0.0,0.0,0.0
elefant.social,5.0,22857.0,0.0,0.0,0.0,0.0
tried-to-do.science,5.0,71.0,0.0,0.0,0.0,0.0
returtle.com,5.0,6.0,0.0,0.0,0.0,0.0
p.umbriel.fr,5.0,67805.0,0.0,0.0,0.0,0.0
social.nazileaks.eu,5.0,265.0,0.0,0.0,0.0,0.0
social.saufpark.tv,5.0,161.0,0.0,0.0,0.0,0.0
4000.re,5.0,129.0,0.0,0.0,0.0,0.0
z80.tech,5.0,9.0,0.0,0.0,1.0,2.0
sulegna.de,5.0,93.0,0.0,0.0,0.0,0.0
social.khajiit.de,5.0,58.0,0.0,0.0,0.0,0.0
welt.all.de,5.0,453.0,0.0,0.0,0.0,0.0
term.social,5.0,45.0,0.0,0.0,0.0,0.0
noitl.space,5.0,290.0,0.0,0.0,0.0,0.0
osrs.club,5.0,46.0,0.0,0.0,0.0,2.0
mfr.social,5.0,313.0,0.0,0.0,1.0,2.0
pleroma.otter.sh,5.0,54835.0,0.0,0.0,0.0,0.0
yoitsu.moe,5.0,454.0,0.0,0.0,0.0,0.0
social.pumpitbetter.com,5.0,443.0,0.0,0.0,0.0,0.0
mastodon.geekonweb.fr,5.0,362.0,0.0,0.0,0.0,0.0
federa.social,5.0,124.0,0.0,0.0,1.0,2.0
mammouth.inframed.net,4.0,17357.0,0.0,0.0,0.0,0.0
cybr.es,4.0,1542.0,0.0,0.0,0.0,0.0
mstdn.nicolog.jp,4.0,4554.0,0.0,0.0,0.0,0.0
growers.social,4.0,189.0,0.0,0.0,0.0,0.0
costodon.social,4.0,36.0,0.0,0.0,0.0,1.0
mastodon.rosenberg-watt.com,4.0,238.0,1.0,1.0,1.0,1.0
mbl.social,4.0,181.0,0.0,0.0,0.0,0.0
www.folk-music.uk,4.0,373.0,0.0,0.0,0.0,0.0
svrdn.drillion.net,4.0,1586.0,0.0,0.0,0.0,0.0
redstateliberal.social,4.0,242.0,0.0,0.0,0.0,-1.0
bytesize.social,4.0,64.0,0.0,0.0,0.0,1.0
toot.matereal.eu,4.0,101112.0,0.0,0.0,0.0,0.0
frogs.lgbt,4.0,36.0,0.0,0.0,0.0,2.0
mastodon.postmoderns.info,4.0,1679.0,0.0,0.0,0.0,0.0
pleroma.marud.fr,4.0,2617.0,0.0,0.0,0.0,0.0
tentacle.social,4.0,168.0,0.0,0.0,0.0,0.0
coq.social,4.0,20.0,0.0,0.0,0.0,0.0
hub.sakuragawa.moe,4.0,6278.0,0.0,0.0,0.0,0.0
social.hanashi.dev,4.0,179.0,0.0,0.0,0.0,0.0
mastodon.rousset.nom.fr,4.0,139.0,0.0,0.0,0.0,0.0
md.net-p.org,4.0,22772.0,0.0,0.0,0.0,0.0
social.mef.gg,4.0,9.0,0.0,0.0,0.0,1.0
thetooter.co.uk,4.0,50.0,0.0,0.0,0.0,1.0
social.rastapuls.com,4.0,159.0,0.0,0.0,0.0,0.0
foxesare.sexy,4.0,261.0,0.0,0.0,0.0,0.0
social.nauk.io,4.0,73.0,0.0,0.0,0.0,0.0
mordor.social,4.0,395.0,0.0,0.0,0.0,0.0
yams.lol,4.0,119.0,0.0,0.0,0.0,2.0
usne.social,4.0,66.0,0.0,0.0,0.0,0.0
mastodon.helvetet.eu,4.0,236.0,0.0,0.0,0.0,0.0
forked.io,4.0,76.0,0.0,0.0,0.0,0.0
nth.io,4.0,267.0,0.0,0.0,0.0,0.0
chirpi.de,4.0,3187.0,0.0,0.0,0.0,0.0
kish.social,4.0,40.0,0.0,0.0,0.0,0.0
mannheim.social,4.0,56.0,0.0,0.0,1.0,1.0
mastodon.gruezi.net,4.0,396.0,0.0,0.0,0.0,0.0
spaced.in,4.0,1.0,0.0,0.0,0.0,0.0
twunk.io,4.0,119.0,0.0,0.0,0.0,0.0
tchafia.be,4.0,33.0,0.0,0.0,0.0,0.0
etw.uk,4.0,42.0,0.0,0.0,0.0,0.0
toots.benpro.fr,4.0,767.0,0.0,0.0,0.0,0.0
sysad.ninja,4.0,159.0,0.0,0.0,0.0,0.0
social.mecanis.me,4.0,100939.0,0.0,0.0,0.0,0.0
moe.pastwind.top,4.0,163.0,0.0,0.0,0.0,0.0
machida.yokohama,4.0,9766.0,0.0,0.0,0.0,1.0
maakr.social,4.0,31.0,0.0,0.0,0.0,0.0
campdarling.com,4.0,16.0,0.0,0.0,0.0,0.0
balbec.xyz,4.0,1250.0,0.0,0.0,0.0,0.0
social.topbridge.io,4.0,28.0,0.0,0.0,-1.0,
mystic.lgbt,4.0,5696.0,0.0,0.0,0.0,0.0
social.wien.rocks,4.0,6.0,0.0,0.0,0.0,0.0
cyberpunk.earth,4.0,23.0,1.0,1.0,1.0,
orpticon.social,4.0,10.0,0.0,0.0,0.0,
pandas.social,4.0,122.0,0.0,0.0,0.0,0.0
mastodon.bgzashtita.es,4.0,949.0,0.0,0.0,0.0,0.0
social.gwei.cz,4.0,267.0,0.0,0.0,0.0,0.0
inkwell.space,4.0,154.0,0.0,0.0,0.0,0.0
social.savemy.name,4.0,67.0,0.0,0.0,0.0,0.0
troet.crynet.one,4.0,95.0,0.0,0.0,0.0,0.0
mastodon.qowala.org,4.0,2096.0,0.0,0.0,0.0,0.0
altoetting.social,4.0,67.0,0.0,0.0,0.0,0.0
mirwarso.de,4.0,1.0,0.0,0.0,0.0,0.0
mstdn.quest,4.0,152.0,0.0,0.0,0.0,0.0
social.joelle.us,4.0,312.0,0.0,0.0,0.0,0.0
talk.stayas.one,4.0,219.0,0.0,0.0,0.0,0.0
atmoschem.org,4.0,42.0,,,,
mastodon.ftp.rip,4.0,109.0,0.0,0.0,0.0,0.0
social.dropbear.xyz,4.0,1753.0,0.0,0.0,0.0,0.0
mastodon.doctor,4.0,5.0,0.0,0.0,,
karlsruhe-social.de,4.0,3.0,0.0,0.0,,
toot.inkwell.space,4.0,0.0,0.0,0.0,0.0,0.0
brighton.social,4.0,32.0,0.0,0.0,1.0,1.0
social.apfelfunk.com,4.0,96.0,0.0,,,
social.metaversetrillionaires.club,3.0,157.0,0.0,0.0,0.0,0.0
yyc.mstdn.live,3.0,9.0,0.0,0.0,0.0,0.0
foo.sx,3.0,1985.0,0.0,0.0,0.0,0.0
social.mxsglobal.com,3.0,7.0,0.0,0.0,0.0,0.0
social.farend.co.jp,3.0,1937.0,0.0,0.0,0.0,0.0
frankenwolke.com,3.0,882.0,0.0,0.0,0.0,0.0
fromm.social,3.0,785.0,0.0,0.0,0.0,0.0
mastodon.nekomimi.jp,3.0,317.0,0.0,0.0,0.0,0.0
xcloud.zone,3.0,37.0,0.0,0.0,0.0,0.0
backyard.cloud,3.0,13623.0,0.0,0.0,0.0,0.0
nzserver.co,3.0,52.0,1.0,1.0,1.0,2.0
rtk.social,3.0,46.0,0.0,0.0,0.0,
m.bonzoesc.net,3.0,15927.0,0.0,0.0,0.0,0.0
stoneartprod.xyz,3.0,28680.0,0.0,0.0,0.0,0.0
usedom.social,3.0,4.0,0.0,0.0,0.0,0.0
algebra.chat,3.0,2.0,0.0,0.0,0.0,0.0
linguisten.info,3.0,26.0,0.0,0.0,0.0,0.0
kemoner-don.tokyo,3.0,63.0,0.0,0.0,0.0,0.0
stinkytoot.social,3.0,47.0,0.0,0.0,0.0,0.0
social.jcs-net.de,3.0,317.0,0.0,0.0,0.0,0.0
frogmob.life,3.0,1469.0,0.0,0.0,0.0,0.0
social.majuus.de,3.0,2.0,0.0,0.0,0.0,0.0
plem.sapphic.site,3.0,557.0,0.0,0.0,0.0,0.0
sio.masto.host,3.0,0.0,0.0,0.0,0.0,0.0
toot.lol,3.0,23.0,0.0,0.0,0.0,0.0
sdfn-01.ninjawedding.org,3.0,10426.0,0.0,0.0,0.0,0.0
sksocial.ca,3.0,8.0,0.0,0.0,0.0,0.0
toot-lab.reclaim.technology,3.0,297827.0,0.0,0.0,0.0,0.0
mcnamarii.town,3.0,12730.0,0.0,0.0,0.0,0.0
therock.social,3.0,4.0,0.0,0.0,0.0,
mtd.ax9.eu,3.0,52.0,0.0,0.0,0.0,0.0
mastodon.wolfpaw.kr,3.0,12.0,0.0,0.0,0.0,0.0
social.multiverset.net,3.0,33.0,0.0,0.0,0.0,0.0
tkmb.tokyo,3.0,397.0,0.0,0.0,0.0,0.0
zzz.rocks,3.0,35.0,1.0,1.0,1.0,2.0
social.oupsman.fr,3.0,14240.0,0.0,0.0,0.0,0.0
maratang.life,3.0,20.0,0.0,0.0,0.0,
kirapower.ichigo-hoshimiya.com,3.0,15570.0,0.0,0.0,0.0,0.0
mastodon.jtl.vision,3.0,154.0,0.0,0.0,0.0,0.0
social.veganact.org.au,3.0,56.0,0.0,0.0,0.0,0.0
mastodon.infra.de,3.0,13420.0,0.0,0.0,0.0,0.0
